x11,x12,x13,x14,x21,x22,x23,x24,x31,x32,x33,x34,x41,x42,x43,x44,d_x11,d_x12,d_x13,d_x14,d_x21,d_x22,d_x23,d_x24,d_x31,d_x32,d_x33,d_x34,d_x41,d_x42,d_x43,d_x44
1.0,1.6817143,0.18923968,1.3691373,0.9835734,1.0,0.35748515,0.3602086,1.9080054,0.41652697,1.0,0.33444935,0.64997137,0.66089284,1.215413,1.0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1.0,1.6156627,1.4868971,0.5934296,0.6057458,1.0,0.5867325,0.37156788,0.39336085,0.7581957,1.0,1.8822002,1.2100526,1.7396477,0.1972377,1.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1
1.0,0.8746507,1.1013386,0.5454301,0.86643,1.0,1.9832621,1.0993015,0.19763625,1.7031547,1.0,1.2703946,0.31450292,0.79117703,0.99597394,1.0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1.0,0.9915789,0.60499954,0.53551024,0.6154037,1.0,0.52858955,0.06189298,0.39847228,1.1563115,1.0,0.6636588,0.5171555,0.19354679,0.3607865,1.0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1.0,0.44245145,1.6567956,1.4865992,1.9485891,1.0,0.23022611,1.8800855,1.6841892,0.8872572,1.0,0.061908565,0.43528306,1.4297723,0.2210536,1.0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
1.0,1.981947,0.59241515,0.9217304,1.0909429,1.0,0.44099513,0.10113839,1.646866,1.9446187,1.0,1.7196617,1.4410789,1.5004507,0.7756109,1.0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,1.9242529,1.3175164,0.46810463,1.0734705,1.0,1.435757,1.3457284,0.893588,0.017328987,1.0,1.3639554,1.3848267,1.1504186,0.45538244,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
1.0,1.2553612,1.1446358,0.71098727,0.43833208,1.0,0.3619839,0.3147093,1.2655282,1.321249,1.0,0.5245766,0.19719207,1.827663,0.01677303,1.0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,0.93398976,1.8136747,1.4147527,0.7203475,1.0,1.4100243,1.0838318,1.4405799,0.08971057,1.0,0.6397466,0.9330734,1.138892,1.124188,1.0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1.0,0.8349512,0.5576257,1.036259,0.24372102,1.0,1.9058714,0.10819297,1.5646542,0.44766578,1.0,0.06707635,1.9381716,1.1241912,0.16316286,1.0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
1.0,0.12008251,1.8358122,0.5590209,0.1557742,1.0,1.792473,0.7328314,0.6932418,0.524739,1.0,0.13506347,1.0105422,0.68313617,0.3322846,1.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
1.0,1.6143088,0.27109307,1.8270801,0.8176161,1.0,0.16727327,1.9675798,0.19347902,1.4908496,1.0,1.514335,0.48932812,1.4958593,1.0258024,1.0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1
1.0,0.56047463,1.6948979,0.85116553,0.54808784,1.0,0.66043794,0.6161529,0.3964041,0.7025933,1.0,1.1482084,0.75367653,0.07884952,0.432241,1.0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
1.0,1.7646686,0.11647643,1.2958531,1.721971,1.0,0.96840864,0.8062069,0.07130236,0.92929214,1.0,0.67644393,0.32348195,0.94124526,0.3246373,1.0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1
1.0,1.9896145,0.325791,1.2704252,0.3988306,1.0,1.4948757,0.99432015,0.7213984,1.7782665,1.0,0.7650581,0.18932599,0.6857327,0.37323543,1.0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1.0,1.0102868,0.032749005,1.9321845,0.02693508,1.0,0.86328876,0.5237885,1.7799941,0.686121,1.0,0.2611252,0.10487793,1.6804508,0.2577384,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
1.0,0.42980337,1.5617466,0.14931573,0.062363986,1.0,1.7339207,0.26892784,0.010577886,0.96417123,1.0,0.87593365,0.45970178,1.4205635,1.7033182,1.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1.0,1.4333794,0.15356614,1.8808753,0.7857797,1.0,0.3509494,1.0424759,0.44095224,1.3096052,1.0,1.9936458,0.21778524,1.1280142,0.3671369,1.0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
1.0,1.0025518,0.17802334,1.4572242,0.8881978,1.0,0.969114,0.89105576,1.1675754,0.86875576,1.0,1.4076796,1.9789245,1.11525,0.8812348,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0
1.0,0.046016373,0.07212088,1.9546466,1.092017,1.0,1.320746,0.19305535,0.2122876,0.8054663,1.0,1.640241,1.707739,0.7735583,1.9603637,1.0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
1.0,0.4632579,1.4164648,0.93867993,0.060586315,1.0,0.59180546,0.1948325,1.3761513,0.9215065,1.0,1.3332024,0.09499371,0.8291698,1.3657664,1.0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1
1.0,0.7654138,1.1526939,1.8680377,0.09035615,1.0,0.90957856,1.6986966,0.33566216,1.8716868,1.0,1.3058584,0.34612492,0.8765447,1.171379,1.0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
1.0,1.1015742,0.17810658,1.7506729,0.62261486,1.0,1.2857604,1.6159471,0.580609,0.9747692,1.0,0.8839231,0.7461073,1.1008438,1.4141607,1.0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1.0,1.8793288,0.91703975,1.4084419,1.1973238,1.0,1.9894824,1.5742354,1.345449,0.5393921,1.0,0.17928135,1.1152738,0.42220217,0.84182763,1.0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
1.0,0.6350203,0.18567981,0.6163527,0.39460814,1.0,0.844807,0.71760494,0.7727399,0.8159843,1.0,0.6542665,1.5193703,1.0583441,0.02258441,1.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1
1.0,1.1908911,1.6787587,1.4867338,0.2460143,1.0,0.9310292,0.8791738,0.73811823,1.3733927,1.0,0.09977967,1.2869499,0.40107155,0.7172825,1.0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1.0,1.6995807,0.81150717,0.3834867,1.9697684,1.0,0.44447446,1.5268307,0.7410672,1.0645167,1.0,0.32702583,1.6558955,1.4133028,0.52119136,1.0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
1.0,1.6896573,0.4446658,0.6153762,1.7812915,1.0,1.3527832,0.110401735,1.1444082,1.5402765,1.0,1.9892256,1.1816584,0.8408657,0.5920187,1.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1
1.0,0.81592107,1.9010334,1.3756357,1.2192472,1.0,1.9671028,0.48505327,0.9871574,0.9192087,1.0,0.72147393,1.4257066,1.629899,0.2711387,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1.0,1.9991145,1.333942,1.2193925,0.89388293,1.0,0.13094442,1.2349712,1.6289713,0.7263173,1.0,0.6053919,0.91238356,1.3159579,0.0007561698,1.0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1
1.0,0.3980804,0.44595522,0.87650084,1.1081915,1.0,0.40011212,1.7352829,1.6952217,1.1576165,1.0,0.8669294,0.13108917,1.9335241,0.30631122,1.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
1.0,0.632328,0.16031645,1.1298367,0.7867376,1.0,0.16220355,0.93958,0.2718883,0.53425074,1.0,1.4137154,1.4466308,1.9528939,0.36930263,1.0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
1.0,1.3557693,0.552411,1.6816763,1.8092176,1.0,0.78186,0.71379805,1.881148,1.7182851,1.0,1.3513402,0.03731245,0.8690588,1.8431333,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
1.0,1.815428,0.5625448,1.55939,0.5819022,1.0,0.3586878,1.7627908,1.8671643,1.2835265,1.0,0.7391812,1.9936783,1.671196,1.4498416,1.0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
1.0,1.6672595,0.68652207,0.9590851,0.15258968,1.0,0.7918892,0.7571364,1.5424696,1.7893416,1.0,0.32656685,1.8118451,0.2872018,1.2165129,1.0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
1.0,0.2904633,1.2233491,1.8493376,0.48307255,1.0,1.0463833,1.4221095,1.034246,0.3278491,1.0,0.06830366,0.09229341,0.8967548,0.6962957,1.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1.0,0.9761944,0.27024397,1.4383451,0.6114056,1.0,1.367795,1.2863177,0.027899653,1.6329489,1.0,1.213127,1.6714846,0.42044473,1.1871076,1.0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
1.0,1.8397702,1.0471904,0.15197696,1.3251414,1.0,0.5729822,0.9209263,0.566911,0.36008155,1.0,1.3570548,1.0744668,1.6570858,0.4919349,1.0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
1.0,1.6154698,1.4028363,1.7156011,0.6741943,1.0,0.019341536,1.3880268,1.724415,0.840302,1.0,1.6496238,1.5343347,0.72703993,1.5759686,1.0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
1.0,0.28663406,1.5913969,0.8779331,0.507094,1.0,1.8578305,0.08408548,1.7259707,0.76302236,1.0,0.62737244,1.3293767,0.7300205,0.67014784,1.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.28253368,0.16888057,0.4751303,0.2924833,1.0,1.8467785,1.8128644,1.2358416,1.8128436,1.0,0.18834843,0.73145294,1.7592075,0.0564397,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
1.0,1.4888917,1.0542773,0.1805423,1.4675381,1.0,1.8900543,1.0233543,1.2906549,0.029004885,1.0,1.6348122,0.11630516,0.08395673,0.17320676,1.0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
1.0,1.3302995,1.581556,1.5236303,0.12952735,1.0,1.8574135,1.070894,1.4079747,1.9540669,1.0,1.8536769,0.8207386,1.0714382,0.1343719,1.0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
1.0,0.46007913,0.7046913,0.4987932,0.9337153,1.0,0.4606296,0.16309723,1.9065229,1.2742505,1.0,1.0058181,0.19378348,0.62218124,0.07725986,1.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1.0,0.16500553,0.6468639,1.1843592,1.724343,1.0,0.7256871,0.55453306,0.57267433,1.920297,1.0,1.6188506,0.29952282,0.92278624,0.9351514,1.0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
1.0,0.7846929,0.39657277,1.8894787,0.7408604,1.0,1.0834271,0.41379473,1.6015086,1.3814331,1.0,0.030924506,0.8451057,1.1043249,1.5276514,1.0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.89289033,0.17236017,0.87199944,1.6822606,1.0,0.6449806,1.9550724,0.14686775,0.6777798,1.0,0.962619,1.0968567,1.3700912,0.78196025,1.0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1
1.0,0.042505704,1.0017898,1.7382686,0.16840585,1.0,1.8261287,1.6606075,1.4766167,1.4212507,1.0,0.8715138,1.7789496,1.4444268,0.7038791,1.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0
1.0,1.7272971,1.0972967,1.7087189,1.4736477,1.0,0.68241143,1.0313735,1.2620342,0.029760981,1.0,0.94012713,0.55742526,1.231232,1.4425768,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1.0,0.93005806,1.4241496,0.35898602,1.3057637,1.0,1.5919589,1.6239513,0.27854303,1.84989,1.0,1.8264639,1.7300988,0.7068073,1.4579681,1.0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
1.0,0.5067717,1.5779696,0.774061,0.13609442,1.0,0.31843674,1.4443207,1.0906031,0.30397236,1.0,0.321662,1.1441267,0.68782115,1.517102,1.0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1.0,0.7036856,0.8099119,0.5460829,1.3873867,1.0,0.14110985,1.1678331,1.0679816,1.6842889,1.0,1.2616123,0.5961057,1.2335951,1.6413418,1.0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1
1.0,0.23456575,1.561589,1.0436469,1.2157468,1.0,0.9630386,0.35477698,1.639475,0.49316698,1.0,1.3705202,0.5915752,0.24113633,0.3179048,1.0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
1.0,0.6871653,0.29565033,1.7859193,0.51371294,1.0,0.63006544,0.51554203,0.7920606,0.47325563,1.0,1.1126319,0.134764,0.13653706,0.5097328,1.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
1.0,0.6082441,0.05764719,1.7710519,0.5702409,1.0,0.19322738,0.285644,1.3482888,0.47673923,1.0,1.0502748,1.063393,1.799863,0.9458936,1.0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
1.0,1.4845743,0.941984,1.2686336,1.7981104,1.0,1.3953927,0.38791075,0.15719014,1.9057579,1.0,0.6267948,0.8151691,1.6340712,0.5933108,1.0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
1.0,1.6503489,0.08807643,1.0672154,1.4080808,1.0,1.745068,0.7624799,1.41393,0.33754,1.0,1.2680507,0.86011416,1.0798895,1.2332219,1.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
1.0,1.6820426,0.18105952,1.1424526,1.6564603,1.0,1.4309211,0.403677,0.66464806,0.007524057,1.0,1.6704787,0.16036746,1.8337053,0.8601474,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1.0,1.8707364,0.3959096,1.5581763,1.0527073,1.0,1.3567084,1.5858059,1.7572758,0.12408489,1.0,0.54303056,0.6580292,0.53640306,0.37772995,1.0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1.0,0.71828747,1.1737523,1.1026413,1.6319648,1.0,1.6435672,1.105601,0.09919178,0.72570324,1.0,0.41621828,1.2998146,1.656813,1.5488163,1.0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1.0,0.58899856,0.7334765,0.8988544,1.978436,1.0,0.8173884,1.8316678,1.1567925,0.71766555,1.0,1.9621497,1.5001686,1.8225546,1.1282327,1.0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
1.0,1.8852477,0.3886759,1.5909188,1.1877712,1.0,0.6141583,0.03251942,1.8115902,1.1260295,1.0,1.3187608,1.7841091,0.20670559,1.3844453,1.0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1.0,0.3858736,0.880297,0.03840362,1.4381312,1.0,1.6991518,0.99026144,1.4280276,0.64184636,1.0,0.7651623,1.5580612,0.7081098,1.2046671,1.0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
1.0,1.3976262,1.0761485,1.6312768,0.77976054,1.0,1.7101442,0.11589803,1.6753541,1.5625414,1.0,0.57830286,1.183792,1.786909,0.046175264,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
1.0,1.3012983,1.1564615,1.9138722,0.79063183,1.0,0.727235,1.0074623,1.4095182,0.8787291,1.0,0.3764929,1.0990645,0.42654085,1.2443988,1.0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
1.0,0.30449164,1.9851011,0.7802169,0.99962914,1.0,1.4168452,0.9306808,1.7258946,0.49684307,1.0,1.3038462,0.7641502,1.0696946,1.502514,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
1.0,0.29412806,1.6780189,1.5779186,0.23607679,1.0,1.5678983,0.82960033,0.97040826,1.4909866,1.0,0.787208,1.6742331,1.6246678,0.23724578,1.0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
1.0,1.6740882,0.83631045,0.43103418,0.3415835,1.0,0.66704583,1.6116356,1.2164686,0.4345707,1.0,1.6135024,1.7402432,0.7055314,1.5609456,1.0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
1.0,0.27681637,1.9249147,1.3967407,0.7089916,1.0,0.20038612,0.89834315,0.617133,1.9848621,1.0,1.0551934,0.4456693,1.3909421,0.9412862,1.0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1.0,1.5225691,0.6294306,0.3126318,0.7726327,1.0,0.48695788,1.2285775,0.40363133,0.07732546,1.0,1.5610167,0.37829328,1.8462719,0.6834603,1.0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
1.0,1.0968255,1.1651292,0.20691791,1.0005625,1.0,0.28294086,1.8574542,0.12688944,1.559984,1.0,0.58728945,1.6990756,1.6418009,1.2140491,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
1.0,0.30137172,0.7999519,0.8425456,0.31803924,1.0,0.73527944,0.28677562,0.29655567,1.9310367,1.0,0.24775885,1.9335629,1.9006534,0.6708189,1.0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
1.0,0.8761944,1.904114,0.25667074,1.5564336,1.0,0.4153059,0.60105723,0.3288546,1.5899408,1.0,0.92149264,0.25868422,1.552031,1.3425425,1.0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
1.0,1.2494761,0.84501255,0.6042234,1.2593099,1.0,0.93914545,0.44649202,1.0678426,1.1923615,1.0,1.4642938,1.0846504,1.3134844,0.90613747,1.0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1
1.0,1.7832416,0.3947142,0.49874046,0.7270905,1.0,1.1037639,0.29233295,1.679064,0.5806818,1.0,1.4645662,1.9233301,1.7896365,0.07541411,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.60661227,0.3745823,1.5680842,0.5604723,1.0,1.0498445,1.1441417,1.5756791,1.3613317,1.0,0.25467244,0.9911203,1.0949544,0.21828425,1.0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
1.0,1.2403061,1.726739,1.4168694,1.5422678,1.0,0.89452946,1.8464051,0.77804005,0.9423809,1.0,1.3382183,0.45249563,0.32904768,1.7389101,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1.0,0.5323409,0.9678188,1.8347749,1.5481392,1.0,0.18513219,0.2140537,1.5417035,0.95711225,1.0,0.75099105,1.2583882,0.53516245,0.8020598,1.0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1
1.0,0.7733082,0.7116433,0.48139372,1.5184289,1.0,0.8665811,1.1483771,0.8948724,0.6642297,1.0,1.3988396,0.026659762,0.20310518,1.1345258,1.0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1.0,1.5373901,1.983091,1.0640109,0.005167127,1.0,1.5117275,0.3627036,0.48583743,0.41685113,1.0,1.8621699,1.6050605,0.76769114,1.5622057,1.0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
1.0,0.912778,0.26754233,1.9435446,1.6470274,1.0,1.2898284,0.21044277,0.19033559,0.293118,1.0,0.63801223,1.672816,1.2155279,1.7122892,1.0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.6495081,0.8002193,0.7317043,0.47831786,1.0,0.35789344,1.408772,0.7776264,1.0597135,1.0,1.2966492,0.48154074,0.9320366,0.67361224,1.0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1
1.0,0.66239893,0.4995664,0.02631212,0.15933469,1.0,0.47959906,1.2844146,1.9021631,0.24169654,1.0,0.37918666,1.77049,1.4572839,1.6422123,1.0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
1.0,1.1833992,1.2363873,1.7196443,0.24358973,1.0,0.45010492,0.71405244,0.5271705,0.2397632,1.0,1.9897939,1.3843964,1.1802597,1.6003177,1.0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0
1.0,1.0326997,0.096846975,1.487255,0.7144093,1.0,0.8254286,1.3633776,0.87225896,0.3108755,1.0,1.9296957,0.49190515,0.38241228,1.6863244,1.0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1
1.0,1.1238494,1.1630971,1.613947,0.8157149,1.0,0.16567357,1.7531577,1.3460547,0.66745245,1.0,1.0581882,0.34950152,0.7311557,1.0989321,1.0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
1.0,1.9969448,0.43073153,0.8907419,0.10741365,1.0,1.1711209,1.8519962,1.3153069,0.95220697,1.0,0.9027458,0.66758686,1.209085,0.83390534,1.0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
1.0,0.675814,1.3834001,0.8615502,0.48681965,1.0,0.47623134,1.32059,1.5249071,1.3898084,1.0,0.5721236,1.3667305,0.5103748,1.936589,1.0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1.0,1.0075322,0.86295086,0.93092024,1.8343875,1.0,1.9395511,0.22921523,0.86102605,1.3851904,1.0,1.3159692,0.98038405,1.7806911,0.8694624,1.0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1
1.0,1.1289709,0.2685446,0.65963465,0.17857365,1.0,0.2998762,1.4317791,1.1110147,1.9421563,1.0,1.4322228,0.40735996,0.06895929,1.2563418,1.0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1
1.0,1.0146601,0.11018174,0.85435814,1.1537158,1.0,1.6943611,1.594431,1.8439871,0.8361669,1.0,0.018392518,0.9146747,1.0181894,1.1103632,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1.0,0.6211902,0.85194296,1.6540829,1.3063264,1.0,0.20475239,0.66221654,0.035863902,1.8470216,1.0,0.72037023,1.009734,0.019493649,1.567021,1.0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1
1.0,1.4034406,1.024855,1.3335438,1.1450002,1.0,1.1816245,0.21395397,0.1767722,0.6265225,1.0,0.75682545,0.16315934,0.33227518,1.410971,1.0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
1.0,0.6984521,1.5035368,1.6023638,0.2316012,1.0,0.70895255,1.2751483,0.6480729,1.2934184,1.0,0.67194116,1.1774197,1.6332822,1.9666991,1.0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0
1.0,1.9763751,0.12885273,1.1944147,0.023183221,1.0,0.2989701,1.9642707,1.3348346,1.2801855,1.0,0.87006146,1.5933361,0.9010781,0.06548044,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1.0,0.5328102,1.7254192,1.4123213,0.5326161,1.0,0.8029173,1.4045619,0.8878239,1.7454858,1.0,1.7131827,0.2568501,0.5642419,1.8092508,1.0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1.0,0.02363741,0.6887952,0.87685966,0.8028826,1.0,0.4899516,1.890016,1.8180727,0.26002297,1.0,1.4233689,0.352397,0.5953703,1.9979514,1.0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
1.0,0.7433333,0.8144764,0.11834638,0.9785176,1.0,1.6341741,1.7745079,1.2410786,0.44509318,1.0,0.8434348,1.8488274,1.8671888,1.0818967,1.0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
1.0,0.39027444,0.8913485,1.4457895,0.06804468,1.0,0.63258797,0.7228033,1.9991318,0.3713462,1.0,0.78224546,1.7362676,1.6029605,0.39832315,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1.0,1.9817535,0.48864493,0.49901396,1.542438,1.0,0.8776115,1.4662789,1.9101137,1.6088808,1.0,1.731114,0.6458076,0.123539716,0.013712851,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
1.0,0.81232023,1.3946894,0.045789596,1.0293707,1.0,0.25016627,1.140958,1.4612782,0.7231353,1.0,0.93673474,0.8193782,0.9882391,1.8675855,1.0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1.0,0.24597482,0.06270086,1.2112185,1.5448868,1.0,0.8191406,1.7804474,0.05890082,1.9351127,1.0,1.6514626,1.5391135,1.7699492,0.20822272,1.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1.0,0.58603555,1.184787,1.8021162,1.3463906,1.0,0.24623208,1.9470247,0.14089581,1.6849405,1.0,0.32437456,1.4081224,1.6160496,1.9028744,1.0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
1.0,1.540719,1.5562273,0.18222545,0.67556685,1.0,1.4758017,1.9031932,1.6825022,1.3040746,1.0,0.21567753,0.86763966,1.9238944,0.09283844,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
1.0,1.5311129,0.259479,0.63261175,0.6125564,1.0,1.7174629,0.36176288,1.7426956,0.7500417,1.0,1.7562991,1.5342733,0.8942936,1.3078488,1.0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
1.0,1.096593,0.80755585,0.9579796,1.4066628,1.0,0.8081346,1.5436332,0.58450097,0.69168466,1.0,0.45569837,1.7419772,0.8003699,0.6566374,1.0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1
1.0,1.2075498,0.09642464,1.9426492,1.991431,1.0,0.100636505,0.83958626,0.531574,0.33060715,1.0,0.9756541,1.7536345,1.9719484,0.67761254,1.0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1
1.0,0.76818985,1.8108867,1.5863175,1.181735,1.0,1.4256046,1.3217072,0.7018973,1.0814135,1.0,0.56745255,1.3481263,0.85469824,1.6815228,1.0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0
1.0,1.7300686,0.71614474,1.9445676,0.26456028,1.0,1.1049374,1.0733594,1.0668412,0.36485165,1.0,0.80715454,1.2525125,1.2833844,1.7353779,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1.0,0.41213083,1.0507431,1.9982074,0.5842279,1.0,1.4805988,1.7810261,0.39063266,1.4256666,1.0,1.1269927,1.7696378,1.3683059,1.3353592,1.0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0
1.0,0.4797979,0.7436089,0.25549722,0.38962862,1.0,0.5256652,0.117542006,0.33959094,0.4941531,1.0,0.66294295,0.5924129,1.5648823,0.8235768,1.0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1
1.0,0.6733237,0.4988949,1.9307331,1.3166194,1.0,1.536074,0.05961439,1.23504,1.7415107,1.0,1.1178705,0.123915434,1.647447,1.5478847,1.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1.0,0.5453451,0.9843281,1.0629919,0.5534676,1.0,0.388001,0.10069712,1.6154232,0.32103676,1.0,1.3598405,0.7042829,0.50052685,0.86254257,1.0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1.0,0.3830446,0.03940111,0.95441467,1.4882399,1.0,0.5716506,1.6611711,1.451841,1.4128244,1.0,1.0595946,0.25584245,1.7140567,1.3114309,1.0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1.0,0.8497693,0.8362152,0.3431861,0.45869997,1.0,1.446362,0.09038984,0.86397356,0.086382955,1.0,0.80724984,0.4788851,0.37470782,0.9086152,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1.0,0.55889314,0.28409988,1.1932157,0.87660015,1.0,1.1464646,1.7342857,0.6954656,1.1187931,1.0,0.5862916,0.8015715,0.7052838,1.3754647,1.0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1
